323,Khuất Duy Tiến
324,Khương Trung mới
325,Lê Văn Thiêm
326,Nguyễn Tuân
327,Nhân Hòa
328,Tô Vĩnh Diện
329,Vũ Hữu
330,Cự Lộc
331,Hạ Đình
332,Hoàng Ngân
333,Khương Đình
334,Kim Giang
335,Bùi Bằng Đoàn
336,Do Lộ
337,Hoàng Văn Thụ
338,Lê Lợi
339,Lương Văn Can
340,Minh Khai
341,Nguyễn Văn Trỗi
345,Ba La
346,Cao Thắng
347,Hà Trì
348,Lê Quý Đôn
349,19/5
350,Nguyễn Thượng Hiền
351,Nguyễn Viết Xuân
352,Phan Đình Giót
353,Phùng Hưng
354,Tây Sơn
355,Tô Hiến Thành
356,Trưng Trắc
357,Nguyễn Hữu Nghĩa
359,Đại An
360,Hoàng Diệu
361,Lê Hồng Phong
362,Lý Tự Trọng
363,Nguyễn Công Trứ
364,Nhuệ Giang
366,Quang Trung
367,Thanh Bình
368,Tô Hiệu
369,Trương Công Định
370,Yên Phúc
371,Bích Câu
372,Cầu Mới
373,Đặng Văn Ngữ
374,Đông Các
375,Hàng Cháo
376,Hồ Văn Chương
378,Kim Liên Mới
379,Lê Trực
380,Ngô Sĩ Liên
381,Nguyễn Khuyến
382,Phan Văn Trị
383,Quốc Tử Giám
384,Thanh Miếu
385,Tôn Thất Tùng
386,Trần Quý Cáp
388,Vũ Ngọc Phan
389,Văn Hương
390,Trịnh Hoài Đức
391,Trần Hữu Tước
392,Thịnh Hào
393,Pháo Đài Láng
394,Nguyễn Lương Bằng
395,Ngô Tất Tố
396,Lương Định Của
397,Đê La Thành
398,Khâm Thiên
399,Hoàng Cầu
400,Hào Nam
401,Đông Tác
402,Đào Duy Anh
403,Đại La
404,Chùa Bộc
405,Cát Linh
407,Chùa Láng
408,Đặng Tiến Đông
409,Đê La Thành
411,Hồ Đắc Di
412,Hoàng Ngọc Phách
413,Khương Thượng
414,Lý Văn Phúc
415,Nguyễn Như Đổ
416,Phạm Ngọc Thạch
417,Phố 224
418,Thái Hà
419,Thịnh Quang
420,Trần Quang Diệu
421,Trúc Khê
422,Văn Miếu
424,Xã Đàn
425,Vĩnh Hồ
426,Trung Liệt
427,Trần Quí Cáp
428,Tôn Đức Thắng
429,Thái Thịnh
430,Phương Mai
431,Phan Phù Tiên
432,Nguyễn Phúc Lai
433,Nguyên Hồng
434,Mai Anh Tuấn
435,Kim Hoa
436,Hoàng Tích Trí
437,Hồ Giám
438,Giảng Võ
439,Đoàn Thị Điểm
440,Đặng Trần Côn
441,Chùa Nền
443,Đặng Xuân Bảng
444,Đông Thiên
445,Hoàng Mai
447,Mai Khai
448,Ngũ Nhạc
449,Nguyễn Duy Trinh
450,Pháp Vân
451,Thanh Đàm
452,Trần Thủ Độ
453,Yên Sở
454,Kim Đồng
455,Lĩnh Nam
457,Nguyễn An Ninh
458,Nguyễn Hữu Thọ
459,Tam Trinh
460,Thanh Lân
461,Trương Định
462,Pháp Vân
463,Định Công Thượng
464,Giáp Bát
465,Lương Khánh Thiện
466,Nam Dư
467,Nguyễn Chính
468,Nguyễn Khoái
469,Tân Mai
470,Thịnh Liệt
471,Tựu Liệt
472,Cầu Thanh Trì
473,Đại Từ
474,Đoàn Kết
475,Giáp Nhị
476,Kim Ngưu
477,Mai Động
478,Ngọc Hồi
479,Nguyễn Đức Cảnh
480,Nguyễn Tam Trinh
481,Tây Trà
482,Trần Điền
483,Vĩnh Hưng
484,Bùi Thị Xuân
485,Cầu Vĩnh Tuy
486,Đầm Trấu
487,Đoàn Trần Nghiệp
488,Hàng Chuối
489,Hồng Mai
491,Lãng Yên
492,Lê Ngọc Hân
493,Lò Đúc
494,Nguyễn Cao
495,Nguyễn Huy Tự
496,Phạm Đình Hổ
497,Phùng Khắc Khoan
498,Tạ Quang Bửu
499,Tây Kết
500,Thi Sách
502,Trần Hưng Đạo
503,Trần Thánh Tông
504,Tuệ Tĩnh
505,Vạn Kiếp
506,Y.E.C Xanh
507,Yên Bái 1
508,Vĩnh Tuy
509,Vân Đồn
510,Trần Xuân Soạn
512,Trần Bình Trọng
513,Thiền Quang
514,Thái Phiên
517,Nguyễn Công Trứ
518,Lương Yên
520,Lê Đại Hành
521,Hương Viên
522,Hồ Xuân Hương
523,Đội Cung
524,Đê Trần Khát Chân
525,Chùa Vua
526,Cảm Hội
527,Bạch Đằng
528,Bạch Mai
529,Cao Đạt
530,Đại Cồ Việt
531,Đỗ Hành
532,Đông Mác
533,Hoa Lư
535,Lê Thanh Nghị
536,Mạc Thị Bưởi
537,Nguyễn Đình Chiểu
538,Nguyễn Quyền
540,Quỳnh Lôi
541,Tân Lạc
542,Thanh Nhàn
543,Thịnh Yên
544,Trần Cao Vân
545,Trần Khát Chân
546,Triệu Việt Vương
547,Vân Hồ I
548,Yên Bái 2
549,Yên Lạc
550,Vũ Hữu Lợi
551,Vân Hồ III
552,Trần Nhân Tông
553,Trần Đại Nghĩa
554,Thọ Lão
555,Thể Giao
556,Tăng Bạt Hổ
557,Quỳnh Mai
558,Phù Đổng Thiên Vương
559,Nguyễn Thượng Hiền
560,Nguyễn Bỉnh Khiêm
561,Mai Hắc Đế
562,Lê Gia Định
563,Lạc Trung
564,Hòa Mã
566,Đồng Nhân
567,Đỗ Ngọc Du
569,Cầu Lạc Trung
570,Bùi Ngọc Dương
571,Bờ Sông
572,Dịch Vọng
573,Duy Tân
575,K800A
576,Phó Đức Chính
577,Nguyễn Khang
578,21
579,Phạm Thận Duật
580,Chùa Thông
581,Phùng Chí Kiên
582,Trần Cung
583,Trần Quý Kiên
585,Trung Kính
587,Trung Yên 10B
589,Phố Hàng
590,Trưng Vương
591,Đường Lâm
592,Trung Yên 13
593,Trung Yên 15D
594,Đường bê tông Cao Trung
595,Láng Hòa Lạc
596,32
597,Quốc lộ 71
598,71
599,Tỉnh lộ 73
600,Trung Yên 5
601,Trung Yên 9
602,Xuân Thủy
603,Trung Yên 6
604,Trung Yên 2
606,Trung Yên 15A
607,Trung Yên 11
608,Trung Yên 1
610,Hùng Vương
611,Trần Đăng Ninh
612,Cổ Nhuế
613,Phạm Tuấn Tài
614,K2
615,Nguyễn Thị Thập
616,Hoàng Quốc Việt
617,Nguyễn Khánh Toàn
618,Liên Mạc
619,Mai Dịch
620,Ngân Hàng
621,Lạc Long Quân
622,Nông Lâm
623,Phùng Khoang
624,Tây Mỗ
626,Hồ Tùng Mậu
627,Doãn Kế Thiện
628,Xuân Đỉnh
629,Cầu Diễn
630,Đỗ Đức Dục
631,70
632,K3
634,Cầu vượt Mai Dịch
635,Đông Quan
636,Nguyễn Cơ Thạch
637,Hoa Bằng
640,Phương Canh
641,Thượng Cát
642,Nghĩa Tân
643,Yên Hòa Đại Mỗ
644,Cầu Thăng Long
645,Đồng Bát
646,Nguyễn Ngọc Vũ
647,K1
648,Nguyễn Văn Huyên
650,Lê Đức Thọ
651,Trần Duy Hưng
652,Mễ Trì
653,Nguyễn Hoàng Tôn
654,Trần Tử Bình
655,Trung Yên 10
656,70
657,Trung Yên 11A
658,Trung Văn
659,Trung Yên 15B
660,Đông Ngạc
661,K1B
662,Trung Yên 3
663,Trung Yên 7
664,Yên Hòa
665,Trung Yên 8
666,Lê Quang Đạo
667,Trung Yên 4
668,Mỹ Đình
670,Trung Yên 15C
672,Tân Xuân
673,Trung Yên 10A
674,Trần Quốc Hoàn
675,Tôn Thất Thuyết
676,Trung Hòa
677,Phan Văn Trường
678,Phạm Hùng
679,Bắc Thăng Long
681,Nguyễn Phong Sắc
682,Kim Anh
683,2
684,16
685,Nguyễn Khả Trạc
686,Miếu Thờ
688,Hoàng Sâm
689,3
690,Tỉnh lộ 270
691,Đền Gióng
692,Núi Đôi
693,Thân Nhân Trung
694,Chùa Hà
695,Tỉnh lộ 296
697,18
698,Tỉnh lộ 131
699,Bắc Hà
701,Cầu Lớn
702,23B
704,Bắc Thăng Long
705,Cổ Loa
706,Ga Đông Anh
707,Thôn Đìa-Nam Hồng
708,Đào Duy Tùng
709,23
710,Vân Trì
711,Cao Lỗ
712,Đông Hội
713,23B
715,Đội Nhân
716,Hàng Than
717,Hòe Nhai
718,Phan Trọng Tuệ
719,Tranh Khúc
720,Kim Mã Thượng
721,Liễu Giai
722,Nam Cao
723,Ngọc Khánh
724,Nguyễn Khắc Nhu
725,Nguyễn Trung Trực
726,Ông Ích Khiêm
727,Phan Huy Ích
728,Quán Thánh
729,Thanh Bảo
730,Tôn Thất Thiệp
731,Trấn Vũ
732,Quỳnh Đô
733,Văn Cao
734,Tứ Hiệp
735,Yên Phú
736,Yên Thế
737,Vạn Phúc
738,Cầu Đuống
739,Đình Xuyên
740,Nguyễn Bình
741,Phan Đăng Lưu
742,Tỉnh lộ 179
743,Trần Huy Liệu
744,Ỷ Lan
745,Cầu Vượt Phú Thị
746,Giang Cao
747,Thành Công
748,Sơn Tây
749,Phan Kế Bính
750,Tỉnh lộ 181
751,Phạm Hồng Thái
752,Nguyễn Trường Tộ
753,Cổ Bi
755,Hà Huy Tập
756,Nguyễn Công Hoan
757,Ngũ Xã
759,20
760,Nam Tràng
761,Đặng Phúc Thông
762,Linh Lang
764,Ninh Hiệp
765,Khu tập thể Thành Công
766,Thiên Đức
768,Tỉnh lộ 84
769,Tỉnh lộ 419
770,Tỉnh lộ 424
771,Thôn Thanh Ấm
772,21B
773,Tỉnh lộ 301
774,Tỉnh lộ 312
776,Giang Văn Minh
777,An Dương
778,Âu Cơ
779,Tây Hồ
780,Ven Hồ
781,Xuân La
782,Đặng Thai Mai
783,Nước Phần Lan
784,Yên Phụ
785,An Thành 2
786,Dốc Tam Đa
787,Mai Xuân Thưởng
788,Phú Gia
789,Thụy Khuê
790,Võng Thị
791,Anh Thành 1
792,Hoàng Hoa Thám
793,Nghi Tàm
794,Quảng Bá
795,Tô Ngọc Vân
796,Xuân Diệu
797,Độc Lập
798,Đặng Dung
799,Châu Long
800,Bà Huyện Thanh Quan
801,Bắc Sơn
802,Chu Văn An
803,Cơ Xá
805,Đốc Ngữ
821,Lê Văn Sỹ
824,Bắc Hải
825,Hồng Lạc
827,Phạm Văn Bạch
828,Võ Thành Trang
830,Lê Bình
831,Nguyễn Sỹ Sách
832,Phan Bá Phiến
833,Xuân Hồng
836,Nguyễn Oanh
837,Phạm Văn Chiêu
838,Nguyễn Oanh
841,Nguyễn Văn Đậu
842,Alexandre
844,Bùi Viện
845,Cao Bá Quát
846,Công Trường Lam Sơn
883,Điện Biên
885,Điện Biên 1
890,Đông Du
891,Hàm Nghi
893,Huỳnh Khương Ninh
894,Lê Công Kiều
895,Lê Thánh Tôn
896,Lương Hữu Khánh
897,Mã Lò
898,Nam Kỳ Khởi Nghĩa
902,Nguyễn Thái Bình
903,Nguyễn Thị Nghĩa
905,Nguyễn Văn Giai
907,Phan Chu Trinh
908,Phan Tôn
912,Trần Doãn Khanh
913,Trần Nhật Duật
920,Thủ Khoa Huân
921,Sương Nguyệt Ánh
922,Phan Văn Đạt
925,Nguyễn Văn Nguyễn
926,Nguyễn Văn Bình
927,Nguyễn Thiệp
931,Nguyễn Cảnh Chân
932,Nam Quốc Cang
933,Mạc Đĩnh Chi
934,Lưu Văn Lang
935,Lê Thị Hồng Gấm
938,Hoàng Sa
939,Hàn Thuyên
940,Đồng Khởi
942,Đặng Thị Nhu
943,Công Trường Mê Linh
945,Cây Điệp
946,Cách Mạng Tháng Tám
947,Bà Lê Chân
948,Bến Chương Dương
949,Calmette
952,Công Xã Paris
953,Đặng Trần Côn
957,Hồ Hảo Hớn
958,Huyền Quang
963,Ký Con
964,Dương Đình Nghệ
965,Hòa Bình
973,Lê Thị Riêng
974,Huyện Toại
977,Ngô Đức Kế
979,Nguyễn Huệ
980,Nguyễn Phi Khanh
981,Nguyễn Thành Ý
983,Lê Thị Bạch Cát
984,Nguyễn Văn Chiêm
985,Nguyễn Văn Thủ
987,Phạm Viết Chánh
988,Nguyễn Thị Nhỏ
989,Phan Liêm
991,Phan Xích Long
992,Thạch Thị Thanh
993,Tân Khai
996,Thuận Kiều
997,Trần Khắc Chân
998,Trần Quý
999,Trần Quý Khoách
1000,3/2
1001,Võ Văn Kiệt
1002,Yersin
1003,Trịnh Văn Cấn
1004,Đào Nguyên Phổ
1006,Dương Tử Giang
1007,Trần Đình Xu
1008,Hòa Hảo
1009,Tôn Thất Đạm
1024,Lê Tung
1025,Minh Phụng
1026,Nguyễn Văn Phú
1027,Phó Cơ Điều
1028,Thái Văn Lung
1029,Tân Phước
1030,Tôn Thất Hiệp
1032,Bình Thới
1034,Đỗ Ngọc Thạnh
1036,Hà Tôn Quyền
1037,Phan Ngữ
1039,Lò Siêu
1040,Nguyễn Bá Học
1041,Nhật Tảo
1042,Phú Thọ
1043,Tân Thành
1044,Tổng Lung
1045,Pasteur
1046,Vĩnh Viễn
1048,Nguyễn Trung Ngạn
1049,Công Chúa Ngọc Hân
1050,Đội Cung
1051,Nguyễn Thị Minh Khai
1053,Hồng Bàng
1054,Nguyễn Hữu Cầu
1055,Lê Đại Hành
1056,Nguyễn Cư Trinh
1060,Mai Thị Lựu
1061,Tạ Uyên
1066,Xóm Đất
1068,Lê Anh Xuân
1070,Hồ Huấn Nghiệp
1071,Hải Triều
1072,Đỗ Quang Đẩu
1073,Đề Thám
1075,Cống Quỳnh
1076,Cao Bá Nhạ
1077,Bà Hạt
1078,Bạch Mã
1079,Châu Thới
1081,Cửu Long
1082,Hồ Bá Kiện
1083,Hương Giang
1084,An Bình
1085,Bạch Vân
1087,Nguyễn Giản Thanh
1088,Chiêu Anh Các
1091,Sư Vạn Hạnh
1093,Thất Sơn
1094,Trường Sơn
1095,Bửu Long
1096,Đào Duy Từ
1097,Học Lạc
1098,Hồ Thị Kỷ
1099,Hồng Lĩnh
1101,Nguyễn Tiểu La
1102,Tam Đảo
1105,Ba Vì
1113,Hưng Long
1131,Nguyễn Lâm
1140,Nguyễn Tri Phương
1152,Kim Biên
1154,Lương Nhữ Học
1155,Mạc Thiên Tích
1156,Đồng Nai
1157,Hòa Hưng
1162,Nguyễn Ngọc Lộc
1168,Phạm Đôn
1170,Phú Giáo
1171,Thành Thái
1173,Trần Nhân Tôn
1176,Trần Tướng Công
1178,Vũ Chí Hiếu
1179,Vũ Chí Hiếu
1180,Vạn Tượng
1181,Trần Xuân Hòa
1183,Trần Chánh Chiếu
1184,Tăng Bạt Hổ
1186,Phú Hữu
1188,Phạm Hữu Chí
1189,Nguyễn Văn Đừng
1190,Nguyễn Thời Trung
1191,Nguyễn Duy Dương
1192,Nguyễn Án
1193,Nghĩa Thục
1194,Lưu Xuân Tín
1195,Ký Hòa
1197,Gò Công
1198,Đào Tấn
1199,Bùi Hữu Nghĩa
1200,Rạch Ông
1201,An Điềm
1203,Dương Bá Trạc
1206,Nguyễn Thị Tần
1209,Âu Dương Lân
1210,Lão Tử
1213,Đặng Chất
1214,Dạ Nam
1216,Phạm Thế Hiển
1217,Nguyễn An Khương
1218,Ba Đình
1219,Nguyễn Kim
1220,Hưng Phú
1222,Nhiêu Tâm
1224,Phú Định
1227,Tản Đà
1228,Thuận Kiều
1229,Huỳnh Thị Phụng
1230,Trần Điện
1232,Trang Tử
1233,Lê Quang Kim
1234,Võ Trường Toản
1235,Võ Trứ
1236,Xóm Vôi
1239,Đông Hồ
1242,Triệu Quang Phục
1243,Bến Nguyễn Duy
1244,Trần Tuấn Khải
1246,Trần Tuấn Khải
1247,Xóm Củi
1248,Trần Hòa
1249,Trần Hòa
1251,Bến Bình Đông
1252,Tân Hưng
1253,Vĩnh Nam
1254,Phước Hưng
1255,Phù Đổng Thiên Vương
1257,Phan Phú Tiên
1258,Lưu Quý Kỳ
1259,Phạm Bân
1260,Đinh Hòa
1263,Nguyễn Văn Của
1264,Tuy Lý Vương
1265,Mạc Vân
1267,Bùi Huy Bích
1270,Bùi Minh Trực
1271,Hoàng Minh Đạo
1273,Ngô Sỹ Liên
1274,Hoài Thanh
1275,Nguyễn Thi
1276,Hoàng Sĩ Khải
1277,Nguyễn Biểu
1278,Cây Sung
1279,Ngô Nhân Tịnh
1280,Mạc Cửu
1283,Huỳnh Mẫn Đạt
1284,Lưu Hữu Phước
1285,Hải Thượng Lãn Ông
1287,Đỗ Văn Sửu
1288,Nguyễn Ngọc Cung
1291,Bà Hom
1292,Bến Mễ Cốc
1293,Lê Tuấn Mậu
1296,Rạch Cát
1298,Trịnh Quang Nghị
1299,Trang Tử
1300,Ngô Nhân Tịnh
1302,Hồ Học Lãm
1303,Nguyễn Thị Nho
1305,Trương Đình Hội
1310,Nguyễn Tất Thành
1311,Trương Đình Hợi
1316,Nguyễn Nhược Thi
1317,Khánh Hội
1319,Bến Vân Đồn
1320,Tôn Đản
1321,Đoàn Văn Bơ
1322,Vườn Lài
1323,An Phú Đông
1324,Hà Huy Giáp
1326,Chiến Khu
1329,Thạnh Lộc
1330,Cây Sao
1331,Thạch Xuân
1332,Thanh Xuân
1333,Bùi Công Trừng
1334,Lê Văn Khương
1339,Song Hành
1340,Nguyễn Văn Quá
1341,Phan Văn Hớn
1343,Nguyễn Ảnh Thủ
1344,Bùi Văn Ngữ
1345,Hương Lộ
1397,Nguyễn Xiểu
1398,Hoàng Hữu Nam
1399,Lâm Viên
1400,Mạc Hiền Tích
1401,Long Sơn
1402,Trần Trọng Khiêm
1404,Phan Đặng Đức
1405,Đặng Nghiêm
1406,Nguyễn Văn Thành
1407,Nguyễn Văn Tăng
1408,Long Phước
1409,Long Thuận
1410,Trường Khánh
1411,Trường Thạnh
1412,Long Thành - Dầu Giây
1413,Gò Cát
1415,Gò Đồi
1416,Đỗ Xuân Hợp
1417,Vành Đai Trong
1418,Bưng Ông Thoàn
1419,Võ Văn Hát
1420,Lò Lu
1421,Lê Xuân Oai
1422,Ích Thạnh
1423,Lê Văn Việt
1424,Hi - Tech Park
1425,Trường Lưu
1428,Đầm nghè
1433,Phạm Văn Đồng
1449,Lý Thánh Tông
1451,Vạn Hoa
1453,Vạn Hương
1455,Vạn Lê
1456,Sơn Hải
1457,Bà Đế
1458,Đê biển
1459,Suối Rồng
1460,Phạm Ngọc
1464,Đa Phúc
1465,Mạc Đăng Doanh
1466,Tư Thủy
1467,Đại Thắng
1468,Bà Bang Nhãn
1470,Vũ Duy Đoán
1471,Trương Văn Hiến
1472,Trần Hoành
1473,Thế Nhân
1474,K20
1476,Nguyễn Khắc Viện
1477,Nguyễn Đình Trân
1479,Lê Văn Tâm
1480,Lê Văn Hiến
1481,Hoàng Trọng Mậu
1482,Hoàng Văn Hòe
1483,Bùi Tá Hán
1484,Võ Như Hưng
1485,Trường Sa
1486,Trần Văn Dư
1489,Phan Tứ
1490,Phan Thúc Duyện
1491,Phan Hành Sơn
1492,Phạm Hữu Kính
1493,Nguyễn Văn Thoại
1497,Dương Minh Châu
1501,Mạc Quyết
1503,Hòa Nghĩa
1505,Vũ Thị Ngọc Toàn
1506,Võ Trường Toàn
1508,Hợp Hòa
1509,Ngũ Hành Sơn
1511,Ngô Thì Sĩ
1512,Tiểu Trà
1514,Liên Hương
1515,Phúc Lộc
1516,Trần Bá Lương
1518,Vọng Hải
1519,Hồ Huân Nghiệp
1520,Hoàng Kế Viêm
1522,Phương Lung
1523,Chợ Hương
1525,Hàm Tử
1526,Phạm Gia Mô
1527,Dương Khuê
1529,Nguyễn Như Quế
1530,Lê Quang Định
1531,Chế Lan Viên
1532,Châu Thị Vĩnh Tế
1533,Phúc Hải
1534,Tú Xương
1535,Vân Quan
1536,Phạm Hải
1538,Tĩnh Hải
1539,Sông He
1540,Ngọc Hân Công Chúa
1541,An Toàn
1542,Vạn Tường
1543,Tôn Quang Huy
1544,Trần Minh Thắng
1545,Thượng Đức
1547,Vũ Hộ
1548,Trần Đại Nghĩa
1553,Hải Thành
1554,Trà Lộ
1562,Tân Hợp
