731,Thạch Thắng
732,Thạch Văn
733,Thạch Xuân
734,Thạch Tân
735,Thạch Hương
736,Thạch Điền
737,Nam Hương
738,Thạch Lâm
739,"Ngọc Sơn "
740,Thạch Hà
741,Vũ Quang
742,Đức Liên
743,Đức Hương
744,Đức Bồng
745,Đức Lĩnh
746,Đức Giang
747,Ân Phú
748,Hương Thọ
749,Hương Điền
750,Hương Quang
751,Sơn Thọ
752,Hương Minh
753,Bắc Hồng
754,Nam Hồng
755," Trung Lương"
756,Đức Thuận
757,Đậu Liêu
758,Thuận Lộc
759,Ân Thi
760,Phù Ủng
761,Bãi Sậy
762,Bắc Sơn
763,Đào Dương
764,Tân Phúc
765,Văn Nhuệ
766,Hoàng Hoa Thám
767,Quang Vinh
768,Vân Du
769,Xuân Trúc
770,Quảng Lãng
771,Đặng Lễ
772,Cẩm Ninh
773,Nguyễn Trãi
774,Đa Lộc
775,Tiền Phong
776,Hồ Tùng Mậu
777,Hồng Vân
778," Hồng Quang"
779,Hạ Lễ
780,Khoái Châu
781,Đông Tảo
782,Bình Minh
783,Dạ Trạch
784,Hàm Tử
785,Ông Đình
786,Tân Dân
787,Tứ Dân
788,An Vĩ
789,Đông Kết
790,Bình Kiều
791,Dân Tiến
792,Đồng Tiến
793,Hồng Tiến
794,Tân Châu
795,Liên Khê
796,Phùng Hưng
797," Việt Hòa"
798,Đông Ninh
799,Đại Tập
800," Chí Tân"
801," Đại Hưng"
802,Thuần Hưng
803," Nhuế Dương"
804," Thành Công"
805,Lương Bằng
807,Nghĩa Dân
808,Toàn Thắng
809,Vĩnh Xá
810,Phạm Ngũ Lão
811,Nhân La
812,Vũ Xá
813,Chính Nghĩa
814,Song Mai
815,Đồng Thanh
816,Thọ Vinh
817,Phú Thịnh
818,Mai Động
819,Đức Hợp
820,Hùng An
821,Ngọc Thanh
822,Hiệp Cường
824,Hùng Cường
825,Phú Cường
826,Bần Yên Nhân
827,Phan Đình Phùng
828,Nhân Hòa
829,Dị Sử
830,Hưng Long
831,Phùng Chí Kiên
832,Cẩm Xá
833,Dương Quang
834,Bạch Sam
835,Xuân Dục
836,Ngọc Lâm
837,Minh Đức
838,Hòa Phong
839,Trần Cao
840,Minh Tân
841,Phan Sào Nam
842,Quang Hưng
843,Minh Hoàng
844,Đoàn Đào
845,Tống Phan
846,Đình Cao
847,Nhật Quang
848,Tiên Tiến
849,Minh Tiến
850,Nguyên Hoà
851," Tống Trân"
852,Tam Đa
853,Vương
854,Lệ Xá
855,Hưng Đạo
856,Ngô Quyền
857,Nhật Tân
858,Dị Chế
859,Trung Dũng
860,Đức Thắng
